272 0.00443498 0.00531915 9.22145e-05
273 0.00634579 0.0416667 9.36661e-05
274 0.00765235 0.033374 9.39028e-05
275 0.00877652 0.0105263 9.41445e-05
276 0.00868505 0.0104167 9.43953e-05
277 0.00429775 0.00515464 9.45725e-05
278 0 0 9.46192e-05
279 0.012827 0.0153846 9.52337e-05
280 0 0 9.52786e-05
281 0.00421088 0.00505051 9.54067e-05
282 0 0 9.54495e-05
283 0 0 9.54933e-05
284 0 0 9.55409e-05
285 0.00405093 0.0277778 9.57156e-05
286 0.00611111 0.04 9.60026e-05
287 0 0 9.60481e-05
288 0 0 9.60945e-05
289 0.00418971 0.00502513 9.62467e-05
290 0 0 9.62887e-05
291 0.00416875 0.005 9.65381e-05
292 0.00395293 0.027027 9.66795e-05
293 0 0 9.67225e-05
294 0.004148 0.00497512 9.68739e-05
295 0.00412745 0.0049505 9.70092e-05
296 0.00410711 0.00492611 9.72217e-05
297 0 0 9.72606e-05
298 0.00817392 0.00980392 9.74839e-05
299 0 0 9.75361e-05
300 0.00809452 0.00970874 9.78047e-05
301 0.00832741 0.0338388 9.83325e-05
302 0.00811207 0.0324296 9.86739e-05
303 0.0158805 0.0190476 9.92172e-05
304 0.00621595 0.0217659 0.0001004
305 0.00775553 0.00930233 0.000100659
306 0.00384202 0.00460829 0.000100791
307 0.00764875 0.00917431 0.000101118
308 0 0 0.000101171
309 0 0 0.000101241
310 0 0 0.000106621
311 0.0192256 0.0989899 0.000107394
312 0.00766685 0.0301531 0.000107625
313 0 0 0.000107663
314 0.015694 0.0959821 0.000108056
315 0.00963256 0.0236559 0.000108639
316 0.00367269 0.00440529 0.000108778
317 0.0109697 0.0131579 0.000109159
318 0.00717276 0.0270563 0.00010943
319 0 0 0.000109467
320 0.00718699 0.00862069 0.000109647
321 0.00356278 0.0042735 0.000109831
322 0.0070952 0.00851064 0.000110127
323 0.00351766 0.00421941 0.000110354
324 0.00700573 0.00840336 0.000110759
325 0.00694733 0.00833333 0.000111257
326 0.0036859 0.025 0.000111467
327 0.00688989 0.00826446 0.000111963
328 0.0034167 0.00409836 0.000112142
329 0 0 0.000112195
330 0.00916104 0.0263451 0.000113041
331 0.00338891 0.00406504 0.000113286
332 0.00470323 0.0294118 0.000113959
333 0.0333333 0.2 0.000114585
334 0.00337519 0.00404858 0.000114709
335 0.00336157 0.00403226 0.000115072
336 0.0102188 0.0293024 0.000116417
337 0.00546025 0.0193644 0.000116986
338 0 0 0.000117041
339 0 0 0.00011709
340 0 0 0.000117136
341 0.00652107 0.0247166 0.00011751
342 0 0 0.000117551
343 0 0 0.000117585
344 0.00329511 0.00395257 0.00011773
345 0.00505952 0.0357143 0.000118573
346 0.00328213 0.00393701 0.000119052
347 0 0 0.000119099
348 0.00326926 0.00392157 0.000119236
349 0.00687964 0.0307112 0.0001197
350 0 0 0.000119742
351 0 0 0.000119779
352 0.0196498 0.196887 0.000120107
353 0.00323249 0.00387597 0.000120241
354 0 0 0.000120282
355 0 0 0.000120317
356 0 0 0.000120354
357 0 0 0.000120397
358 0.0141564 0.0909091 0.000121004
359 0 0 0.000121053
360 0.00530188 0.018954 0.000121288
361 0.00855932 0.0248139 0.000121804
362 0.0197385 0.163486 0.00012231
363 0.00951655 0.0114068 0.000122624
364 0 0 0.000122663
365 0.00897542 0.0112782 0.000123171
366 0.00310137 0.00371747 0.0001233
367 0.00509127 0.0181159 0.000123546
368 0 0 0.000123584
369 0.00967743 0.015537 0.000124112
370 0.00608941 0.00729927 0.000124438
371 0.00302263 0.00362319 0.000124555
372 0.00301171 0.00361011 0.000124672
373 0 0 0.000124707
374 0.00300086 0.00359712 0.000124829
375 0.00299009 0.00358423 0.000124938
376 0.0039886 0.025641 0.000125153
377 0.00399306 0.03125 0.000125561
378 0.0029794 0.00357143 0.000125738
379 0 0 0.000125781
380 0.0103139 0.0142349 0.000126335
381 0 0 0.000126379
382 0 0 0.000126417
383 0.00292708 0.00350877 0.000126542
384 0.00291683 0.0034965 0.00012666
385 0.00290666 0.00348432 0.000126809
386 0.0285714 0.2 0.000127082
387 0 0 0.000127125
388 0.00737448 0.023569 0.000127835
389 0.00287656 0.00344828 0.000128003
390 0.00286666 0.00343643 0.000128159
391 0.00285683 0.00342466 0.000128273
392 0.00549603 0.0260992 0.000128629
393 0 0 0.000128681
394 0.00567474 0.00680272 0.00012888
395 0.00281819 0.00337838 0.000129052
396 0.00561736 0.00673401 0.000129425
397 0.00557975 0.00668896 0.000129682
398 0 0 0.000129732
399 0 0 0.000129769
400 0.00277133 0.00332226 0.000130017
401 0.00276214 0.00331126 0.000130271
402 0.00275302 0.00330033 0.000130385
403 0.00274395 0.00328947 0.000130509
404 0.00546987 0.00655738 0.000130876
405 0.00271711 0.00325733 0.000131038
406 0.00389493 0.025 0.00013186
407 0.00270828 0.00324675 0.000131981
408 0.00531571 0.0254276 0.000132323
409 0.00380557 0.0243902 0.000133187
410 0.00269079 0.00322581 0.000133286
411 0.00372024 0.0238095 0.000133556
412 0.00268213 0.00321543 0.000133678
413 0.00802053 0.00961538 0.000133981
414 0.00359687 0.0277778 0.000134399
415 0.00794407 0.00952381 0.000134921
416 0.0294399 0.164046 0.000135291
417 0 0 0.000135335
418 0.0026148 0.0031348 0.000135459
419 0 0 0.000135498
420 0.00260662 0.003125 0.000135683
421 0 0 0.000135731
422 0.0158322 0.119548 0.000136155
423 0.00774955 0.00928793 0.000136506
424 0 0 0.000136548
425 0 0 0.000136581
426 0 0 0.000136615
427 0.0025594 0.00306748 0.000136758
428 0.00765464 0.00917431 0.000137057
429 0.00252834 0.0030303 0.000137244
430 0.00252069 0.00302115 0.000137375
431 0.00753922 0.00903614 0.000137857
432 0 0 0.0001379
433 0.00249056 0.00298507 0.000138006
434 0.00248314 0.00297619 0.000138155
435 0.00247576 0.00296736 0.000138301
436 0.00513166 0.020366 0.000138837
437 0.00294446 0.0204082 0.000139002
438 0.00246114 0.00294985 0.000139204
439 0.00688895 0.0213037 0.000139748
440 0.00487903 0.00584795 0.000139929
441 0.00242532 0.00290698 0.000140096
442 0.00483655 0.0057971 0.000140366
443 0.00240433 0.00288184 0.000140496
444 0.00239741 0.00287356 0.000140721
445 0 0 0.000140762
446 0 0 0.000140796
447 0.00352793 0.0227273 0.000141287
448 0.00239054 0.00286533 0.000141422
449 0.0023837 0.00285714 0.000141622
450 0.00964145 0.0364784 0.000142529
451 0.0048167 0.01896 0.000143119
452 0 0 0.000143158
453 0.00564711 0.013674 0.000144014
454 0.00235009 0.0028169 0.000144198
455 0.00234348 0.00280899 0.00014448
456 0.00681956 0.0343397 0.000145061
457 0.00233037 0.0027933 0.000145232
458 0.00697157 0.00835655 0.000145766
459 0.00404782 0.0154696 0.000146377
460 0.00229823 0.00275482 0.000146536
461 0 0 0.000146575
462 0.00229191 0.00274725 0.000146834
463 0.00228563 0.00273973 0.000146966
464 0.00331626 0.0212766 0.000147183
465 0 0 0.000147218
466 0.00469681 0.0236555 0.000147797
467 0.00585047 0.0208333 0.000148239
468 0.00227316 0.0027248 0.000148364
469 0.00226697 0.00271739 0.000148534
470 0.00392289 0.0148814 0.000149594
471 0 0 0.000149635
472 0.00387965 0.0145853 0.000149889
473 0.00248081 0.0169492 0.000150044
474 0.00224862 0.00269542 0.000150167
475 0 0 0.000150203
476 0.00224257 0.00268817 0.000150343
477 0.00362485 0.025641 0.000150919
478 0.00670962 0.0080429 0.000151336
479 0.00313819 0.025 0.000151642
480 0.00221869 0.00265957 0.000151787
481 0.0048324 0.0218024 0.000152109
482 0.00804366 0.0439892 0.000152734
483 0.0044022 0.00527704 0.000153068
484 0.00243056 0.0166667 0.000153368
485 0.00218954 0.00262467 0.000153593
486 0 0 0.000153647
487 0 0 0.000153696
488 0.00239493 0.0163934 0.000153917
489 0 0 0.00015401
490 0.0021838 0.0026178 0.000154233
491 0.00422557 0.0201756 0.000154917
492 0 0 0.00015497
493 0.00434482 0.00520833 0.00015607
494 0.00432229 0.00518135 0.000156444
495 0 0 0.000156496
496 0.00324074 0.0222222 0.000156896
497 0 0 0.00015695
498 0 0 0.000156998
499 0.00586064 0.0178834 0.000158387
500 0.00428892 0.00514139 0.000158678
501 0.00213348 0.00255754 0.000158814
502 0.00212804 0.00255102 0.000158956
503 0.00424522 0.00508906 0.000159158
504 0.00301075 0.02 0.000159522
505 0.0069111 0.0287975 0.000160173
506 0.00210652 0.00252525 0.000160327
507 0 0 0.000160571
508 0.00210121 0.00251889 0.000160688
509 0.00519943 0.0192308 0.000161289
510 0.0270978 0.160385 0.000161965
511 0.00228248 0.015625 0.000162163
512 0.00416044 0.00498753 0.000162487
513 0.00973241 0.0345327 0.000163924
514 0.00205458 0.00246305 0.00016412
515 0.00444096 0.030303 0.000165055
516 0.00204953 0.002457 0.000165243
517 0 0 0.000165295
518 0.0238095 0.142857 0.000165753
519 0.0020445 0.00245098 0.000165959
520 0 0 0.000166011
521 0 0 0.000166058
522 0.00219075 0.0149254 0.000166313
523 0.0020395 0.00244499 0.000166447
524 0.0033886 0.0123027 0.000166806
525 0 0 0.00016685
526 0 0 0.000166888
527 0.00335738 0.0120949 0.000167169
528 0.00210623 0.0142857 0.000167367
529 0.00330012 0.0116915 0.000167661
530 0.00403944 0.00484262 0.000167946
531 0 0 0.000167982
532 0 0 0.000168017
533 0.00292617 0.0204082 0.000168407
534 0.00200998 0.00240964 0.000168545
535 0.00408517 0.0176442 0.000168928
536 0.00400065 0.00479616 0.000169191
537 0 0 0.00016923
538 0 0 0.000169262
539 0.0027628 0.0188679 0.000169533
540 0.00271692 0.0185185 0.000169742
541 0.00199077 0.00238663 0.000169873
542 0.00198603 0.00238095 0.000170071
543 0.00205346 0.0138889 0.000170229
544 0.00198131 0.0023753 0.000170374
545 0.00197661 0.00236967 0.000170806
546 0.00321678 0.0113669 0.000171185
547 0 0 0.000171233
548 0.00196728 0.00235849 0.000171366
549 0.00196264 0.00235294 0.000171497
550 0.00195803 0.00234742 0.000171786
551 0.00195344 0.00234192 0.000172181
552 0.00389774 0.0046729 0.000173503
553 0 0 0.000173565
554 0 0 0.000176565
555 0 0 0.00017662
556 0 0 0.000176672
557 0.0019398 0.00232558 0.000177097
558 0.0019353 0.00232019 0.000177256
559 0.00628837 0.0127996 0.000177904
560 0.00191748 0.00229885 0.000178026
561 0.0247209 0.138925 0.000178619
562 0.00380867 0.00456621 0.000179746
563 0 0 0.000179788
564 0.00247976 0.0192308 0.000180017
565 0 0 0.000180057
566 0.00189567 0.00227273 0.000180187
567 0.00271388 0.0188679 0.000180394
568 0 0 0.000180429
569 0 0 0.000180471
570 0 0 0.000180503
571 0 0 0.000180537
572 0.00313422 0.0112766 0.000181204
573 0.00188709 0.00226244 0.000181392
574 0 0 0.000181444
575 0.00188282 0.00225734 0.000181667
576 0.00187858 0.00225225 0.000181931
577 0.00187435 0.00224719 0.000182084
578 0.00264128 0.0181818 0.00018258
579 0.00187015 0.00224215 0.000182706
580 0.00186596 0.00223714 0.000182832
581 0.00240232 0.0185185 0.000183092
582 0 0 0.000183131
583 0.00372357 0.00446429 0.000183418
584 0.00185351 0.00222222 0.00018357
585 0.00956153 0.0813008 0.000183922
586 0.00347856 0.0160097 0.000184299
587 0.00184122 0.00220751 0.00018446
588 0 0 0.000184501
589 0.00183716 0.00220264 0.00018463
590 0 0 0.000184664
591 0.00366624 0.0043956 0.000184878
592 0.00182509 0.00218818 0.000185007
593 0.00195286 0.0133333 0.00018516
594 0.0018211 0.00218341 0.000185302
595 0.00567502 0.0329855 0.000185927
596 0.00181318 0.00217391 0.000186192
597 0.00361848 0.00433839 0.000186487
598 0 0 0.000186523
599 0 0 0.000186556
600 0.00180142 0.00215983 0.000186701
601 0.00359506 0.00431034 0.000186939
602 0 0 0.000187119
603 0 0 0.000187161
604 0.0040707 0.00892252 0.000187616
605 0 0 0.000187656
606 0.00178216 0.00213675 0.000187858
607 0.0136832 0.121269 0.000188343
608 0.0017708 0.00212314 0.000188532
609 0.00187744 0.0128205 0.000188694
610 0.00176704 0.00211864 0.000188843
611 0.0017633 0.00211416 0.000189069
612 0 0 0.000189105
613 0 0 0.000189144
614 0.0029164 0.0105752 0.000189529
615 0 0 0.00018958
616 0.00175587 0.00210526 0.000189774
617 0.00350436 0.00420168 0.000190366
618 0 0 0.000190411
619 0 0 0.000190443
620 0 0 0.00019048
621 0.00174484 0.00209205 0.000190623
622 0 0 0.000190658
623 0.00288445 0.0104384 0.000191071
624 0.00173757 0.00208333 0.000191193
625 0.00173395 0.002079 0.000191327
626 0.00359197 0.0152025 0.000191908
627 0.00172677 0.00207039 0.000192043
628 0.00172319 0.00206612 0.000192217
629 0.00250892 0.0169492 0.000192475
630 0.00171964 0.00206186 0.000192677
631 0.00247114 0.0166667 0.000193065
632 0.0017161 0.00205761 0.000193196
633 0 0 0.000193246
634 0.0124466 0.0963039 0.000193922
635 0 0 0.000193972
636 0.00170592 0.00204499 0.000194163
637 0.00170243 0.00204082 0.000194348
638 0.00215228 0.0163934 0.000195634
639 0.00509686 0.00610998 0.000196294
640 0.00168863 0.00202429 0.000196491
641 0.00313901 0.0141414 0.000197626
642 0.00504542 0.00604839 0.00019837
643 0.00280771 0.0103664 0.000198744
644 0.00249163 0.0172414 0.000199016
645 0.00166835 0.002 0.000199241
646 0 0 0.00019928
647 0.00166501 0.00199601 0.000199519
648 0 0 0.000199626
649 0 0 0.000199698
650 0 0 0.000199736
651 0.00332338 0.00398406 0.000199975
652 0.00336283 0.0139204 0.000200452
653 0 0 0.000200505
654 0 0 0.000200548
655 0.00165181 0.0019802 0.000200793
656 0 0 0.000200843
657 0.00164854 0.00197628 0.000201019
658 0 0 0.000201066
659 0 0 0.000201114
660 0 0 0.000201156
661 0 0 0.000201201
662 0.00164529 0.00197239 0.00020132
663 0.0196759 0.125 0.000201685
664 0.00164205 0.0019685 0.000202069
665 0 0 0.000202124
666 0.00375566 0.00831377 0.000202819
667 0.0016324 0.00195695 0.000203234
668 0 0 0.00020329
669 0.00162921 0.00195313 0.000203512
670 0.00325205 0.00389864 0.000203985
671 0 0 0.000204038
672 0.00161971 0.00194175 0.000204372
673 0 0 0.000204419
674 0.00161656 0.00193798 0.0002046
675 0.00205966 0.015625 0.000205108
676 0.00161343 0.00193424 0.000205333
677 0 0 0.000205847
678 0.00175477 0.0120482 0.000206027
679 0.00270628 0.00999724 0.000206329
680 0.00341089 0.015055 0.000206761
681 0.00320823 0.00384615 0.000207436
682 0.00159796 0.00191571 0.000207644
683 0.00159491 0.00191205 0.000207986
684 0.00432578 0.0129135 0.000208588
685 0.0015858 0.00190114 0.000209029
686 0 0 0.000209084
687 0.00158279 0.00189753 0.000209281
688 0.00157979 0.00189394 0.000209417
689 0 0 0.000209449
690 0.0015768 0.00189036 0.000209559
691 0.00171786 0.0117647 0.000209896
692 0.00629525 0.00754717 0.000210463
693 0.00156202 0.00187266 0.000210623
694 0.00322639 0.0135442 0.000211004
695 0 0 0.000211039
696 0 0 0.000211071
697 0 0 0.000211112
698 0.00155619 0.00186567 0.000211295
699 0 0 0.000211347
700 0.00155329 0.0018622 0.000211581
701 0.00310079 0.00371747 0.000212236
702 0.00169999 0.0116279 0.00021254
703 0.00154465 0.00185185 0.000212885
704 0.00154179 0.00184843 0.000213101
705 0 0 0.000213158
706 0.00307788 0.00369004 0.000213741
707 0.0188593 0.109477 0.000214543
708 0.00306093 0.00366972 0.000215006
709 0.00152486 0.00182815 0.00021522
710 0.00304415 0.00364964 0.000215547
711 0.00151654 0.00181818 0.000215792
712 0.00302756 0.00362976 0.000216225
713 0.0015083 0.00180832 0.000216413
714 0 0 0.000216464
715 0 0 0.00021651
716 0 0 0.000216555
717 0.00417448 0.0128425 0.000217173
718 0.00398984 0.016129 0.000217898
719 0.00223162 0.0151515 0.000218389
720 0 0 0.000218651
721 0.00150016 0.00179856 0.00021908
722 0 0 0.000219133
723 0.00149746 0.00179533 0.000219555
724 0 0 0.000219605
725 0 0 0.00021965
726 0.00149478 0.00179211 0.000219842
727 0 0 0.000219893
728 0.00164858 0.011236 0.000220074
729 0.00374856 0.011401 0.000220554
730 0 0 0.000220594
731 0.00863939 0.0752777 0.000221054
732 0.0175926 0.111111 0.000221407
733 0 0 0.000221461
734 0.00296825 0.00355872 0.000221751
735 0.00251693 0.00935776 0.000221991
736 0.00147624 0.00176991 0.000222201
737 0.00294726 0.00353357 0.000222563
738 0.00293687 0.00352113 0.000222986
739 0 0 0.000223038
740 0.0186283 0.0952632 0.000224055
741 0 0 0.000224108
742 0.00436682 0.0052356 0.00022458
743 0.00289604 0.00347222 0.000225139
744 0.00144301 0.0017301 0.000225416
745 0 0 0.000225468
746 0.00144051 0.00172712 0.000225719
747 0 0 0.000225771
748 0.00287605 0.00344828 0.000226114
749 0 0 0.000226156
750 0 0 0.000226188
751 0.00143308 0.00171821 0.000226499
752 0.00247182 0.00929259 0.000226875
753 0.0161613 0.0984589 0.000227311
754 0 0 0.000227354
755 0.00142573 0.0017094 0.000227482
756 0 0 0.000227517
757 0.00218334 0.0147059 0.000227713
758 0 0 0.000227747
759 0.00823616 0.0817691 0.000228025
760 0.00284222 0.00340716 0.000228284
761 0 0 0.000228322
762 0.00141628 0.00169779 0.00022852
763 0.00300726 0.0128224 0.000229053
764 0 0 0.000229099
765 0.0015945 0.0108696 0.000229382
766 0 0 0.000229433
767 0.00897394 0.0682862 0.000229906
768 0.00422014 0.00505902 0.000230385
769 0.00139963 0.00167785 0.000230835
770 0.00139728 0.00167504 0.00023101
771 0 0 0.000231061
772 0.00139494 0.00167224 0.000231236
773 0.00139261 0.00166945 0.000231443
774 0 0 0.000231481
